time,gpsSpeed,gpsCourse,gpsAccuracyVert,gpsAccuracyHor,alt,altPressure
1456676624,0,-1,4,30,9.960811,101.0557
1456676624,0,-1,4,30,9.960811,101.0557
1456676624,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676625,0,-1,4,30,9.960811,101.0557
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676626,0,-1,4,30,9.924535,101.0561
1456676627,0,-1,4,30,9.924535,101.0561
1456676627,0,-1,4,30,9.924535,101.0561
1456676627,0,-1,4,30,9.924535,101.0561
1456676627,0,-1,4,30,9.924535,101.0561
1456676627,0,-1,4,30,9.924535,101.0561
1456676627,0,-1,4,30,9.924535,101.0561
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676627,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.917985,101.0562
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.867099,101.0568
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.708903,101.0587
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.761802,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.762307,101.0581
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676628,0,-1,4,30,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.778428,101.0579
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.800595,101.0576
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.776414,101.0579
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.806138,101.0576
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.824275,101.0574
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.744168,101.0583
1456676636,-1,-1,10,65,9.603103,101.06
1456676636,-1,-1,10,65,9.603103,101.06
1456676636,-1,-1,10,65,9.603103,101.06
1456676636,-1,-1,10,65,9.603103,101.06
1456676636,-1,-1,10,65,9.603103,101.06
1456676636,-1,-1,10,65,9.603103,101.06
1456676636,-1,-1,10,65,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676648,0,-1,12,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676649,0,-1,4,30,9.603103,101.06
1456676650,0,-1,4,30,9.603103,101.06
1456676650,0,-1,4,30,9.603103,101.06
1456676650,0,-1,4,30,9.603103,101.06
1456676650,0,-1,4,30,9.603103,101.06
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676650,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.629806,101.0597
1456676651,0,-1,4,30,9.641896,101.0595
1456676651,0,-1,4,30,9.641896,101.0595
1456676651,0,-1,4,30,9.641896,101.0595
1456676651,0,-1,4,30,9.641896,101.0595
1456676651,0,-1,4,30,9.641896,101.0595
1456676651,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676652,0,-1,4,30,9.641896,101.0595
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676653,0,-1,4,30,9.728551,101.0585
1456676654,0,-1,4,30,9.728551,101.0585
1456676654,0,-1,4,30,9.728551,101.0585
1456676654,0,-1,4,30,9.728551,101.0585
1456676654,0,-1,4,30,9.728551,101.0585
1456676654,0,-1,4,30,9.728551,101.0585
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676654,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.824779,101.0573
1456676655,0,-1,4,30,9.904382,101.0564
1456676655,0,-1,4,30,9.904382,101.0564
1456676655,0,-1,4,30,9.904382,101.0564
1456676655,0,-1,4,30,9.904382,101.0564
1456676655,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676656,0,-1,4,30,9.904382,101.0564
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676657,0,-1,4,30,9.932092,101.0561
1456676658,0,-1,4,30,9.932092,101.0561
1456676658,0,-1,4,30,9.932092,101.0561
1456676658,0,-1,4,30,9.932092,101.0561
1456676658,0,-1,4,30,9.932092,101.0561
1456676658,0,-1,4,30,9.932092,101.0561
1456676658,0,-1,4,30,9.932092,101.0561
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676658,0,-1,4,30,9.937131,101.056
1456676659,0,-1,4,30,9.937131,101.056
1456676659,0,-1,4,30,9.937131,101.056
